evaluation_id,category,score,model_version,date
1578,tool_calling,32.81,claude-3-opus,2026-01-19
1579,tool_calling,46.07,gpt-3.5-turbo,2026-01-19
1580,tool_calling,26.63,gpt-4,2026-01-19
1581,tool_calling,35.16,gpt-4,2026-01-19
1582,reasoning,0.0,gpt-4-turbo,2026-01-20
1583,reasoning,28.06,gpt-4-turbo,2026-01-20
1584,reasoning,15.58,gpt-3.5-turbo,2026-01-20
1585,reasoning,34.68,gpt-4,2026-01-20
1586,reasoning,33.57,gpt-3.5-turbo,2026-01-20
1587,reasoning,34.21,claude-3-opus,2026-01-20
1588,reasoning,11.07,claude-3-opus,2026-01-20
1589,reasoning,21.73,gpt-4,2026-01-20
1590,reasoning,14.78,gpt-3.5-turbo,2026-01-20
1591,reasoning,39.57,gpt-3.5-turbo,2026-01-20
1592,reasoning,66.05,gpt-4,2026-01-20
1593,knowledge,59.38,gpt-4,2026-01-20
1594,knowledge,37.9,gpt-4-turbo,2026-01-20
1595,knowledge,78.74,gpt-4,2026-01-20
1596,knowledge,84.89,gpt-3.5-turbo,2026-01-20
1597,knowledge,64.34,gpt-4-turbo,2026-01-20
1598,knowledge,58.96,gpt-3.5-turbo,2026-01-20
1599,knowledge,49.01,gpt-4,2026-01-20
1600,knowledge,64.95,gpt-4,2026-01-20
1601,knowledge,95.04,gpt-4-turbo,2026-01-20
1602,knowledge,39.72,gpt-4,2026-01-20
1603,knowledge,73.89,gpt-4-turbo,2026-01-20
1604,knowledge,89.66,claude-3-opus,2026-01-20
1605,knowledge,78.58,gpt-4-turbo,2026-01-20
1606,knowledge,89.07,gpt-4,2026-01-20
1607,code,5.71,gpt-4-turbo,2026-01-20
1608,code,40.71,claude-3-opus,2026-01-20
1609,code,59.64,gpt-4-turbo,2026-01-20
1610,code,87.4,claude-3-opus,2026-01-20
1611,code,46.15,gpt-3.5-turbo,2026-01-20
1612,code,52.0,claude-3-opus,2026-01-20
1613,code,49.01,gpt-4,2026-01-20
1614,code,67.53,claude-3-opus,2026-01-20
1615,code,91.63,claude-3-opus,2026-01-20
1616,code,53.87,gpt-4,2026-01-20
1617,code,27.47,gpt-4-turbo,2026-01-20
1618,code,55.9,gpt-4,2026-01-20
1619,code,30.63,gpt-3.5-turbo,2026-01-20
1620,instruction_following,78.17,gpt-4,2026-01-20
1621,instruction_following,82.82,gpt-3.5-turbo,2026-01-20
1622,instruction_following,35.63,gpt-4-turbo,2026-01-20
1623,instruction_following,97.55,claude-3-opus,2026-01-20
1624,instruction_following,37.16,gpt-4,2026-01-20
1625,instruction_following,61.46,gpt-4-turbo,2026-01-20
1626,instruction_following,94.05,gpt-4-turbo,2026-01-20
1627,instruction_following,51.64,gpt-4-turbo,2026-01-20
1628,instruction_following,92.22,gpt-4,2026-01-20
1629,tool_calling,75.32,gpt-3.5-turbo,2026-01-20
1630,tool_calling,13.28,claude-3-opus,2026-01-20
1631,tool_calling,24.72,gpt-4-turbo,2026-01-20
1632,tool_calling,82.01,gpt-3.5-turbo,2026-01-20
1633,tool_calling,61.09,claude-3-opus,2026-01-20
1634,tool_calling,28.06,gpt-3.5-turbo,2026-01-20
1635,tool_calling,61.61,claude-3-opus,2026-01-20
1636,tool_calling,62.04,gpt-4-turbo,2026-01-20
1637,tool_calling,39.52,gpt-4,2026-01-20
1638,tool_calling,53.18,gpt-3.5-turbo,2026-01-20
1639,tool_calling,47.72,gpt-3.5-turbo,2026-01-20
1640,reasoning,18.83,claude-3-opus,2026-01-21
1641,reasoning,41.8,gpt-4-turbo,2026-01-21
1642,reasoning,35.45,claude-3-opus,2026-01-21
1643,reasoning,52.91,gpt-3.5-turbo,2026-01-21
1644,reasoning,16.87,gpt-4,2026-01-21
1645,reasoning,76.73,claude-3-opus,2026-01-21
1646,knowledge,72.15,gpt-4-turbo,2026-01-21
1647,knowledge,50.5,gpt-4-turbo,2026-01-21
1648,knowledge,61.0,gpt-3.5-turbo,2026-01-21
1649,knowledge,85.84,gpt-4,2026-01-21
1650,knowledge,74.2,claude-3-opus,2026-01-21
1651,knowledge,49.16,gpt-3.5-turbo,2026-01-21
1652,knowledge,68.4,claude-3-opus,2026-01-21
1653,knowledge,47.78,claude-3-opus,2026-01-21
1654,knowledge,76.36,gpt-3.5-turbo,2026-01-21
1655,knowledge,70.52,gpt-4,2026-01-21
1656,knowledge,16.61,gpt-4,2026-01-21
1657,knowledge,72.69,claude-3-opus,2026-01-21
1658,knowledge,55.82,gpt-4,2026-01-21
1659,knowledge,59.05,gpt-3.5-turbo,2026-01-21
1660,knowledge,43.22,gpt-4,2026-01-21
1661,code,64.67,gpt-3.5-turbo,2026-01-21
1662,code,49.59,gpt-4,2026-01-21
1663,code,23.64,gpt-3.5-turbo,2026-01-21
1664,code,62.39,gpt-4-turbo,2026-01-21
1665,code,78.95,gpt-4,2026-01-21
1666,code,65.58,gpt-4-turbo,2026-01-21
1667,instruction_following,78.74,gpt-4,2026-01-21
1668,instruction_following,85.94,claude-3-opus,2026-01-21
1669,instruction_following,84.23,claude-3-opus,2026-01-21
1670,instruction_following,50.12,claude-3-opus,2026-01-21
1671,instruction_following,90.6,gpt-4,2026-01-21
1672,instruction_following,100.0,claude-3-opus,2026-01-21
1673,instruction_following,71.26,gpt-3.5-turbo,2026-01-21
1674,instruction_following,70.63,gpt-3.5-turbo,2026-01-21
1675,instruction_following,100.0,gpt-3.5-turbo,2026-01-21
1676,instruction_following,98.54,gpt-4,2026-01-21
1677,instruction_following,85.89,gpt-4,2026-01-21
1678,tool_calling,38.76,gpt-4,2026-01-21
1679,tool_calling,67.42,gpt-3.5-turbo,2026-01-21
1680,tool_calling,77.19,gpt-3.5-turbo,2026-01-21
1681,tool_calling,36.98,claude-3-opus,2026-01-21
1682,tool_calling,40.68,claude-3-opus,2026-01-21
1683,tool_calling,45.59,claude-3-opus,2026-01-21
1684,tool_calling,51.46,claude-3-opus,2026-01-21
1685,tool_calling,48.31,claude-3-opus,2026-01-21
1686,tool_calling,64.13,gpt-4,2026-01-21
1687,reasoning,77.39,claude-3-opus,2026-01-22
1688,reasoning,0.0,gpt-4-turbo,2026-01-22
1689,reasoning,37.47,gpt-4-turbo,2026-01-22
1690,reasoning,29.14,gpt-4-turbo,2026-01-22
1691,reasoning,90.45,claude-3-opus,2026-01-22
1692,reasoning,17.7,gpt-4-turbo,2026-01-22
1693,reasoning,13.94,claude-3-opus,2026-01-22
1694,knowledge,85.77,gpt-4,2026-01-22
1695,knowledge,18.57,claude-3-opus,2026-01-22
1696,knowledge,69.48,claude-3-opus,2026-01-22
1697,knowledge,42.91,claude-3-opus,2026-01-22
1698,knowledge,80.32,gpt-3.5-turbo,2026-01-22
1699,knowledge,75.72,gpt-3.5-turbo,2026-01-22
1700,knowledge,91.74,gpt-3.5-turbo,2026-01-22
1701,knowledge,38.32,gpt-4-turbo,2026-01-22
1702,code,33.86,gpt-4-turbo,2026-01-22
1703,code,39.39,gpt-4,2026-01-22
1704,code,70.41,claude-3-opus,2026-01-22
1705,code,48.6,gpt-4-turbo,2026-01-22
1706,code,74.63,gpt-4,2026-01-22
1707,code,84.4,gpt-3.5-turbo,2026-01-22
1708,code,76.55,gpt-3.5-turbo,2026-01-22
1709,code,35.58,gpt-4-turbo,2026-01-22
1710,code,53.66,claude-3-opus,2026-01-22
1711,code,12.45,gpt-4,2026-01-22
1712,code,62.36,gpt-4,2026-01-22
1713,code,46.66,claude-3-opus,2026-01-22
1714,code,28.11,claude-3-opus,2026-01-22
1715,code,62.14,gpt-4,2026-01-22
1716,code,52.23,gpt-4,2026-01-22
1717,instruction_following,60.52,gpt-4,2026-01-22
1718,instruction_following,95.69,gpt-4,2026-01-22
1719,instruction_following,58.75,gpt-4-turbo,2026-01-22
1720,instruction_following,96.32,gpt-3.5-turbo,2026-01-22
1721,instruction_following,70.27,claude-3-opus,2026-01-22
1722,instruction_following,98.46,gpt-4-turbo,2026-01-22
1723,instruction_following,76.15,gpt-3.5-turbo,2026-01-22
1724,instruction_following,47.65,gpt-4,2026-01-22
1725,instruction_following,90.46,claude-3-opus,2026-01-22
1726,instruction_following,80.01,gpt-4,2026-01-22
1727,instruction_following,58.69,claude-3-opus,2026-01-22
1728,instruction_following,89.92,claude-3-opus,2026-01-22
1729,tool_calling,22.06,gpt-3.5-turbo,2026-01-22
1730,tool_calling,41.25,gpt-4-turbo,2026-01-22
1731,tool_calling,25.16,gpt-4,2026-01-22
1732,tool_calling,62.42,gpt-4,2026-01-22
1733,tool_calling,45.33,gpt-3.5-turbo,2026-01-22
1734,tool_calling,15.44,gpt-3.5-turbo,2026-01-22
1735,tool_calling,37.99,gpt-4-turbo,2026-01-22
1736,tool_calling,9.32,gpt-4-turbo,2026-01-22
1737,tool_calling,35.89,gpt-3.5-turbo,2026-01-22
1738,tool_calling,82.03,claude-3-opus,2026-01-22
1739,reasoning,36.74,gpt-4,2026-01-23
1740,reasoning,58.21,gpt-4,2026-01-23
1741,reasoning,73.84,gpt-4-turbo,2026-01-23
1742,reasoning,21.57,claude-3-opus,2026-01-23
1743,reasoning,14.6,gpt-4,2026-01-23
1744,reasoning,41.77,gpt-4-turbo,2026-01-23
1745,reasoning,64.68,gpt-4,2026-01-23
1746,reasoning,13.52,gpt-4,2026-01-23
1747,knowledge,79.91,gpt-4-turbo,2026-01-23
1748,knowledge,84.98,gpt-3.5-turbo,2026-01-23
1749,knowledge,36.54,gpt-3.5-turbo,2026-01-23
1750,knowledge,35.1,claude-3-opus,2026-01-23
1751,knowledge,73.38,gpt-4-turbo,2026-01-23
1752,knowledge,47.24,gpt-4-turbo,2026-01-23
1753,knowledge,57.9,gpt-3.5-turbo,2026-01-23
1754,code,66.67,gpt-4-turbo,2026-01-23
1755,code,83.88,claude-3-opus,2026-01-23
1756,code,30.35,gpt-3.5-turbo,2026-01-23
1757,code,12.98,gpt-4-turbo,2026-01-23
1758,code,58.26,claude-3-opus,2026-01-23
1759,code,38.98,claude-3-opus,2026-01-23
1760,instruction_following,49.31,gpt-3.5-turbo,2026-01-23
1761,instruction_following,53.46,gpt-4,2026-01-23
1762,instruction_following,90.68,claude-3-opus,2026-01-23
1763,instruction_following,90.25,claude-3-opus,2026-01-23
1764,instruction_following,76.12,claude-3-opus,2026-01-23
1765,instruction_following,59.62,gpt-4-turbo,2026-01-23
1766,tool_calling,49.88,claude-3-opus,2026-01-23
1767,tool_calling,55.31,claude-3-opus,2026-01-23
1768,tool_calling,69.87,gpt-3.5-turbo,2026-01-23
1769,tool_calling,27.09,claude-3-opus,2026-01-23
1770,tool_calling,83.36,claude-3-opus,2026-01-23
1771,tool_calling,20.37,gpt-4-turbo,2026-01-23
1772,tool_calling,51.13,claude-3-opus,2026-01-23
1773,tool_calling,45.26,gpt-3.5-turbo,2026-01-23
1774,tool_calling,45.16,gpt-4-turbo,2026-01-23
1775,tool_calling,37.2,gpt-4,2026-01-23
1776,tool_calling,25.51,claude-3-opus,2026-01-23
1777,tool_calling,20.81,gpt-3.5-turbo,2026-01-23
1778,tool_calling,85.89,gpt-4,2026-01-23
1779,tool_calling,42.42,claude-3-opus,2026-01-23
1780,tool_calling,83.13,gpt-4-turbo,2026-01-23
1781,reasoning,65.54,gpt-4-turbo,2026-01-24
1782,reasoning,30.69,gpt-4-turbo,2026-01-24
1783,reasoning,23.3,claude-3-opus,2026-01-24
1784,reasoning,4.21,claude-3-opus,2026-01-24
1785,reasoning,72.0,gpt-3.5-turbo,2026-01-24
1786,knowledge,72.02,gpt-3.5-turbo,2026-01-24
1787,knowledge,94.41,claude-3-opus,2026-01-24
1788,knowledge,96.83,gpt-3.5-turbo,2026-01-24
1789,knowledge,77.3,claude-3-opus,2026-01-24
1790,knowledge,91.29,claude-3-opus,2026-01-24
1791,knowledge,86.52,gpt-4,2026-01-24
1792,knowledge,37.13,gpt-4-turbo,2026-01-24
1793,knowledge,67.54,gpt-3.5-turbo,2026-01-24
1794,knowledge,86.22,claude-3-opus,2026-01-24
1795,knowledge,85.89,claude-3-opus,2026-01-24
1796,knowledge,68.28,claude-3-opus,2026-01-24
1797,knowledge,86.35,gpt-3.5-turbo,2026-01-24
1798,knowledge,43.7,gpt-3.5-turbo,2026-01-24
1799,code,46.21,gpt-4-turbo,2026-01-24
1800,code,44.33,gpt-4,2026-01-24
1801,code,55.46,gpt-3.5-turbo,2026-01-24
1802,code,36.83,gpt-3.5-turbo,2026-01-24
1803,code,46.31,claude-3-opus,2026-01-24
1804,code,60.9,gpt-4-turbo,2026-01-24
1805,code,30.23,gpt-3.5-turbo,2026-01-24
1806,code,72.59,claude-3-opus,2026-01-24
1807,instruction_following,47.1,claude-3-opus,2026-01-24
1808,instruction_following,81.69,claude-3-opus,2026-01-24
1809,instruction_following,69.81,gpt-4,2026-01-24
1810,instruction_following,88.07,gpt-4,2026-01-24
1811,instruction_following,78.6,gpt-4-turbo,2026-01-24
1812,instruction_following,76.92,claude-3-opus,2026-01-24
1813,instruction_following,75.95,gpt-4-turbo,2026-01-24
1814,instruction_following,52.77,claude-3-opus,2026-01-24
1815,tool_calling,87.06,gpt-3.5-turbo,2026-01-24
1816,tool_calling,21.76,gpt-4,2026-01-24
1817,tool_calling,27.84,gpt-4,2026-01-24
1818,tool_calling,60.38,claude-3-opus,2026-01-24
1819,tool_calling,48.25,gpt-4,2026-01-24
1820,tool_calling,56.29,gpt-4,2026-01-24
1821,tool_calling,53.42,gpt-4,2026-01-24
1822,tool_calling,51.9,gpt-4,2026-01-24
1823,tool_calling,95.34,claude-3-opus,2026-01-24
1824,tool_calling,53.5,claude-3-opus,2026-01-24
1825,tool_calling,37.0,gpt-4,2026-01-24
1826,tool_calling,84.84,claude-3-opus,2026-01-24
1827,tool_calling,32.17,gpt-4-turbo,2026-01-24
1828,tool_calling,26.24,gpt-4,2026-01-24
1829,reasoning,62.69,claude-3-opus,2026-01-25
1830,reasoning,67.26,gpt-4-turbo,2026-01-25
1831,reasoning,29.74,gpt-3.5-turbo,2026-01-25
1832,reasoning,35.65,gpt-4,2026-01-25
1833,reasoning,53.26,claude-3-opus,2026-01-25
1834,reasoning,46.91,gpt-4-turbo,2026-01-25
1835,reasoning,81.93,claude-3-opus,2026-01-25
1836,reasoning,42.06,gpt-4,2026-01-25
1837,reasoning,31.91,gpt-3.5-turbo,2026-01-25
1838,reasoning,67.57,gpt-4-turbo,2026-01-25
1839,reasoning,44.82,claude-3-opus,2026-01-25
1840,reasoning,77.95,claude-3-opus,2026-01-25
1841,reasoning,20.96,claude-3-opus,2026-01-25
1842,reasoning,55.21,gpt-3.5-turbo,2026-01-25
1843,reasoning,54.54,gpt-3.5-turbo,2026-01-25
1844,knowledge,71.58,gpt-4-turbo,2026-01-25
1845,knowledge,59.59,gpt-3.5-turbo,2026-01-25
1846,knowledge,55.37,claude-3-opus,2026-01-25
1847,knowledge,87.92,gpt-4,2026-01-25
1848,knowledge,63.78,claude-3-opus,2026-01-25
1849,knowledge,65.19,claude-3-opus,2026-01-25
1850,knowledge,69.87,claude-3-opus,2026-01-25
1851,knowledge,38.66,gpt-4,2026-01-25
1852,knowledge,37.39,claude-3-opus,2026-01-25
1853,knowledge,80.54,gpt-4-turbo,2026-01-25
1854,knowledge,66.02,gpt-4-turbo,2026-01-25
1855,knowledge,60.15,claude-3-opus,2026-01-25
1856,code,15.54,claude-3-opus,2026-01-25
1857,code,39.81,gpt-4-turbo,2026-01-25
1858,code,58.91,gpt-3.5-turbo,2026-01-25
1859,code,36.55,gpt-4-turbo,2026-01-25
1860,code,49.06,claude-3-opus,2026-01-25
1861,code,34.62,gpt-4-turbo,2026-01-25
1862,instruction_following,62.04,gpt-4-turbo,2026-01-25
1863,instruction_following,84.48,claude-3-opus,2026-01-25
1864,instruction_following,97.07,claude-3-opus,2026-01-25
1865,instruction_following,64.04,gpt-3.5-turbo,2026-01-25
1866,instruction_following,72.84,gpt-4,2026-01-25
1867,instruction_following,83.46,claude-3-opus,2026-01-25
1868,instruction_following,54.87,gpt-3.5-turbo,2026-01-25
1869,instruction_following,55.03,gpt-4,2026-01-25
1870,instruction_following,80.33,gpt-4,2026-01-25
1871,tool_calling,51.89,gpt-4,2026-01-25
1872,tool_calling,28.16,gpt-3.5-turbo,2026-01-25
1873,tool_calling,82.37,gpt-4-turbo,2026-01-25
1874,tool_calling,75.59,gpt-3.5-turbo,2026-01-25
1875,tool_calling,13.65,gpt-3.5-turbo,2026-01-25
1876,tool_calling,49.51,claude-3-opus,2026-01-25
1877,tool_calling,68.04,gpt-4-turbo,2026-01-25
1878,tool_calling,18.06,gpt-4-turbo,2026-01-25
1879,tool_calling,65.82,claude-3-opus,2026-01-25
1880,tool_calling,71.95,gpt-3.5-turbo,2026-01-25
1881,tool_calling,56.98,gpt-4,2026-01-25
1882,tool_calling,58.42,gpt-4-turbo,2026-01-25
1883,tool_calling,51.07,gpt-4,2026-01-25
1884,tool_calling,31.37,gpt-4-turbo,2026-01-25
1885,tool_calling,29.9,gpt-4-turbo,2026-01-25
1886,reasoning,22.25,gpt-3.5-turbo,2026-01-26
1887,reasoning,12.74,gpt-4,2026-01-26
1888,reasoning,13.8,gpt-4-turbo,2026-01-26
1889,reasoning,33.1,gpt-4,2026-01-26
1890,reasoning,35.18,gpt-4,2026-01-26
1891,knowledge,75.45,gpt-4-turbo,2026-01-26
1892,knowledge,92.26,gpt-4,2026-01-26
1893,knowledge,90.22,gpt-4-turbo,2026-01-26
1894,knowledge,81.61,gpt-3.5-turbo,2026-01-26
1895,knowledge,95.9,gpt-4-turbo,2026-01-26
1896,code,32.19,gpt-4,2026-01-26
1897,code,26.11,gpt-4,2026-01-26
1898,code,29.57,gpt-3.5-turbo,2026-01-26
1899,code,71.27,gpt-3.5-turbo,2026-01-26
1900,code,64.33,gpt-3.5-turbo,2026-01-26
1901,code,71.71,gpt-4,2026-01-26
1902,code,75.45,gpt-3.5-turbo,2026-01-26
1903,code,50.87,gpt-4-turbo,2026-01-26
1904,code,25.05,gpt-4,2026-01-26
1905,code,2.62,claude-3-opus,2026-01-26
1906,instruction_following,90.22,gpt-4,2026-01-26
1907,instruction_following,90.65,claude-3-opus,2026-01-26
1908,instruction_following,75.71,claude-3-opus,2026-01-26
1909,instruction_following,83.79,gpt-4-turbo,2026-01-26
1910,instruction_following,86.48,gpt-4,2026-01-26
1911,instruction_following,68.22,gpt-4-turbo,2026-01-26
1912,instruction_following,72.73,gpt-4,2026-01-26
1913,instruction_following,97.05,gpt-3.5-turbo,2026-01-26
1914,tool_calling,60.13,gpt-4-turbo,2026-01-26
1915,tool_calling,84.41,gpt-4,2026-01-26
1916,tool_calling,60.96,gpt-4,2026-01-26
1917,tool_calling,42.45,gpt-4-turbo,2026-01-26
1918,tool_calling,36.49,claude-3-opus,2026-01-26
1919,tool_calling,35.88,gpt-3.5-turbo,2026-01-26
1920,tool_calling,37.17,claude-3-opus,2026-01-26
1921,tool_calling,47.44,gpt-4,2026-01-26
1922,reasoning,20.05,gpt-3.5-turbo,2026-01-27
1923,reasoning,67.35,gpt-3.5-turbo,2026-01-27
1924,reasoning,48.88,gpt-4-turbo,2026-01-27
1925,reasoning,30.03,gpt-4-turbo,2026-01-27
1926,reasoning,26.17,gpt-3.5-turbo,2026-01-27
1927,reasoning,52.68,gpt-4,2026-01-27
1928,reasoning,22.13,claude-3-opus,2026-01-27
1929,reasoning,17.58,gpt-4-turbo,2026-01-27
1930,reasoning,29.87,claude-3-opus,2026-01-27
1931,reasoning,41.94,gpt-4,2026-01-27
1932,reasoning,33.82,gpt-3.5-turbo,2026-01-27
1933,reasoning,36.12,gpt-3.5-turbo,2026-01-27
1934,knowledge,68.49,gpt-4,2026-01-27
1935,knowledge,92.17,gpt-4,2026-01-27
1936,knowledge,63.06,gpt-4,2026-01-27
1937,knowledge,56.08,gpt-4-turbo,2026-01-27
1938,knowledge,71.45,gpt-3.5-turbo,2026-01-27
1939,knowledge,75.44,gpt-4-turbo,2026-01-27
1940,knowledge,47.02,gpt-4,2026-01-27
1941,knowledge,86.77,gpt-4-turbo,2026-01-27
1942,knowledge,56.47,gpt-3.5-turbo,2026-01-27
1943,knowledge,77.89,gpt-4,2026-01-27
1944,knowledge,52.69,gpt-3.5-turbo,2026-01-27
1945,knowledge,90.32,gpt-3.5-turbo,2026-01-27
1946,knowledge,67.74,gpt-4-turbo,2026-01-27
1947,code,55.08,gpt-3.5-turbo,2026-01-27
1948,code,39.96,claude-3-opus,2026-01-27
1949,code,41.08,gpt-4-turbo,2026-01-27
1950,code,9.85,gpt-4-turbo,2026-01-27
1951,code,36.62,claude-3-opus,2026-01-27
1952,code,63.93,claude-3-opus,2026-01-27
1953,code,29.49,claude-3-opus,2026-01-27
1954,code,62.43,gpt-4,2026-01-27
1955,code,27.42,gpt-3.5-turbo,2026-01-27
1956,code,61.12,gpt-3.5-turbo,2026-01-27
1957,code,52.16,claude-3-opus,2026-01-27
1958,code,9.1,gpt-4-turbo,2026-01-27
1959,code,30.4,gpt-4,2026-01-27
1960,code,50.3,gpt-3.5-turbo,2026-01-27
1961,code,48.11,gpt-4-turbo,2026-01-27
1962,instruction_following,97.95,claude-3-opus,2026-01-27
1963,instruction_following,72.33,claude-3-opus,2026-01-27
1964,instruction_following,82.37,gpt-4,2026-01-27
1965,instruction_following,57.74,gpt-4,2026-01-27
1966,instruction_following,54.76,claude-3-opus,2026-01-27
1967,instruction_following,76.45,gpt-4,2026-01-27
1968,instruction_following,82.85,claude-3-opus,2026-01-27
1969,instruction_following,87.88,claude-3-opus,2026-01-27
1970,instruction_following,60.79,claude-3-opus,2026-01-27
1971,instruction_following,55.22,gpt-4,2026-01-27
1972,instruction_following,55.74,gpt-4-turbo,2026-01-27
1973,tool_calling,38.74,gpt-4-turbo,2026-01-27
1974,tool_calling,29.64,claude-3-opus,2026-01-27
1975,tool_calling,35.87,gpt-3.5-turbo,2026-01-27
1976,tool_calling,68.3,claude-3-opus,2026-01-27
1977,tool_calling,53.07,claude-3-opus,2026-01-27
1978,tool_calling,40.12,gpt-3.5-turbo,2026-01-27
1979,tool_calling,50.37,gpt-3.5-turbo,2026-01-27
1980,tool_calling,83.36,gpt-4-turbo,2026-01-27
1981,tool_calling,53.17,claude-3-opus,2026-01-27
1982,reasoning,59.3,gpt-4,2026-01-28
1983,reasoning,45.33,claude-3-opus,2026-01-28
1984,reasoning,64.95,claude-3-opus,2026-01-28
1985,reasoning,49.47,gpt-4,2026-01-28
1986,reasoning,43.51,gpt-4-turbo,2026-01-28
1987,reasoning,61.36,gpt-4-turbo,2026-01-28
1988,reasoning,73.09,gpt-3.5-turbo,2026-01-28
1989,reasoning,50.59,gpt-3.5-turbo,2026-01-28
1990,reasoning,34.03,gpt-3.5-turbo,2026-01-28
1991,reasoning,34.57,gpt-4-turbo,2026-01-28
1992,reasoning,44.31,gpt-3.5-turbo,2026-01-28
1993,reasoning,43.03,gpt-4-turbo,2026-01-28
1994,reasoning,43.2,gpt-4,2026-01-28
1995,knowledge,39.77,gpt-4-turbo,2026-01-28
1996,knowledge,85.24,gpt-4-turbo,2026-01-28
1997,knowledge,8.25,gpt-3.5-turbo,2026-01-28
1998,knowledge,73.87,gpt-3.5-turbo,2026-01-28
1999,knowledge,70.45,claude-3-opus,2026-01-28
2000,knowledge,57.36,gpt-3.5-turbo,2026-01-28
2001,knowledge,44.92,gpt-4-turbo,2026-01-28
2002,knowledge,18.78,gpt-4,2026-01-28
2003,knowledge,83.99,gpt-3.5-turbo,2026-01-28
2004,code,45.65,gpt-4-turbo,2026-01-28
2005,code,38.41,gpt-4,2026-01-28
2006,code,65.01,gpt-3.5-turbo,2026-01-28
2007,code,35.47,gpt-4-turbo,2026-01-28
2008,code,66.23,claude-3-opus,2026-01-28
2009,code,41.96,gpt-4-turbo,2026-01-28
2010,code,77.64,claude-3-opus,2026-01-28
2011,code,36.18,claude-3-opus,2026-01-28
2012,code,52.26,gpt-4,2026-01-28
2013,code,19.55,gpt-4,2026-01-28
2014,code,38.62,gpt-3.5-turbo,2026-01-28
2015,code,52.62,gpt-4-turbo,2026-01-28
2016,code,60.05,gpt-3.5-turbo,2026-01-28
2017,code,32.95,gpt-3.5-turbo,2026-01-28
2018,code,33.4,claude-3-opus,2026-01-28
2019,instruction_following,88.88,claude-3-opus,2026-01-28
2020,instruction_following,85.75,gpt-4,2026-01-28
2021,instruction_following,56.58,gpt-4,2026-01-28
2022,instruction_following,45.32,gpt-3.5-turbo,2026-01-28
2023,instruction_following,90.73,gpt-4-turbo,2026-01-28
2024,instruction_following,73.17,claude-3-opus,2026-01-28
2025,instruction_following,65.5,gpt-4-turbo,2026-01-28
2026,instruction_following,37.19,claude-3-opus,2026-01-28
2027,instruction_following,62.56,gpt-3.5-turbo,2026-01-28
2028,instruction_following,80.02,gpt-3.5-turbo,2026-01-28
2029,tool_calling,49.9,gpt-4,2026-01-28
2030,tool_calling,74.3,claude-3-opus,2026-01-28
2031,tool_calling,80.69,gpt-4-turbo,2026-01-28
2032,tool_calling,26.17,gpt-4,2026-01-28
2033,tool_calling,47.84,claude-3-opus,2026-01-28
2034,tool_calling,33.77,gpt-4-turbo,2026-01-28
2035,tool_calling,35.13,gpt-3.5-turbo,2026-01-28
2036,tool_calling,54.98,gpt-4,2026-01-28
2037,tool_calling,46.69,claude-3-opus,2026-01-28
2038,tool_calling,16.14,gpt-4,2026-01-28
2039,tool_calling,80.01,gpt-4-turbo,2026-01-28
2040,tool_calling,41.7,gpt-4-turbo,2026-01-28
2041,tool_calling,47.1,gpt-4,2026-01-28
2042,reasoning,48.55,gpt-4,2026-01-29
2043,reasoning,35.68,gpt-4,2026-01-29
2044,reasoning,23.54,gpt-4,2026-01-29
2045,reasoning,79.33,claude-3-opus,2026-01-29
2046,reasoning,81.71,gpt-4-turbo,2026-01-29
2047,reasoning,60.23,gpt-3.5-turbo,2026-01-29
2048,knowledge,61.37,gpt-4,2026-01-29
2049,knowledge,39.13,gpt-3.5-turbo,2026-01-29
2050,knowledge,73.12,gpt-3.5-turbo,2026-01-29
2051,knowledge,43.58,claude-3-opus,2026-01-29
2052,knowledge,60.1,gpt-3.5-turbo,2026-01-29
2053,knowledge,67.42,gpt-4-turbo,2026-01-29
2054,code,6.96,gpt-3.5-turbo,2026-01-29
2055,code,63.54,gpt-4,2026-01-29
2056,code,54.26,claude-3-opus,2026-01-29
2057,code,76.52,gpt-4,2026-01-29
2058,code,50.4,gpt-4-turbo,2026-01-29
2059,code,55.32,gpt-4-turbo,2026-01-29
2060,code,48.26,claude-3-opus,2026-01-29
2061,instruction_following,59.17,gpt-3.5-turbo,2026-01-29
2062,instruction_following,44.4,claude-3-opus,2026-01-29
2063,instruction_following,64.12,gpt-4-turbo,2026-01-29
2064,instruction_following,72.47,gpt-4-turbo,2026-01-29
2065,instruction_following,74.78,claude-3-opus,2026-01-29
